well_id,api_formatted,compl_date
4422044,42-301-33353,5/28/2018
4640974,42-389-35635,5/17/2018
4640975,42-389-35636,5/16/2018
4644424,30-025-43873,7/12/2018
4644527,42-389-36084,12/13/2017
4646570,42-389-36143,3/23/2018
4647207,42-389-36175,4/22/2018
4647344,42-389-36177,5/11/2018
4647361,42-495-33890,7/6/2018
4656523,30-015-44372,5/5/2018
4669205,42-389-36307,6/5/2018
4673826,42-389-36413,7/25/2018
4679146,42-389-36503,7/26/2018
4681050,42-389-36589,6/30/2018
4682325,30-015-44595,6/6/2018
4726304,30-025-44352,7/4/2018
4728340,42-389-36610,5/1/2018
4728903,30-015-44641,7/14/2018
4729136,42-109-33269,8/1/2018
4732886,30-015-44667,10/6/2018
4732892,30-025-44416,8/8/2018
4733057,42-109-33293,10/1/2018
4734058,42-301-33868,6/21/2018
4734176,42-389-36829,8/21/2018
4734976,30-015-44742,8/13/2018
4748708,42-301-33960,9/27/2018
4880577,42-389-37036,8/17/2018
4894999,42-389-37090,8/14/2018
5269974,42-389-37136,10/15/2018
4657772,30-015-44409,1/14/2018
4734984,30-025-44508,5/11/2018
4368149,42-475-00000,8/19/2014
4671467,30-015-44425,4/29/2018
4676042,30-025-44157,11/14/2018
4728763,30-015-44639,9/27/2018
4732884,42-371-29625,12/19/2017
505797,30-015-40823,4/20/2013
506062,30-015-41354,8/27/2013
506171,30-015-41553,2/7/2014
506805,30-025-40665,3/21/2014
508136,30-015-39732,10/29/2012
508689,30-015-41284,7/3/2014
508808,30-015-41529,11/3/2013
508891,30-015-41819,4/12/2014
509483,30-015-40007,7/29/2012
509834,30-015-40591,3/31/2014
510144,30-015-41076,9/12/2013
510190,30-015-39417,11/29/2013
510947,30-015-40210,12/29/2012
511030,30-015-38952,3/26/2012
511084,30-015-41136,12/31/2013
511133,30-015-39787,4/17/2012
511257,30-015-41581,12/24/2013
511465,30-015-40514,3/15/2013
511700,30-015-40868,3/7/2013
511847,30-025-42000,12/24/2014
511981,30-025-42943,8/30/2016
512189,30-025-40475,8/22/2012
512387,30-015-41413,3/24/2015
512471,30-025-41003,11/13/2013
512659,30-025-41302,4/3/2014
513363,30-025-41523,5/30/2014
513478,30-025-41810,7/8/2015
513492,30-025-42038,2/20/2015
513528,30-025-40630,1/14/2014
513689,30-025-42428,5/15/2015
513691,30-025-42441,12/18/2015
513749,30-025-41202,3/3/2014
513766,30-025-41511,7/14/2014
520549,30-015-40246,7/21/2012
520784,30-015-40651,10/22/2013
520855,30-015-41024,5/8/2013
521109,30-015-42270,8/2/2015
521519,30-025-40637,9/29/2012
521758,30-025-41099,9/4/2013
521880,30-025-41236,1/22/2014
522191,30-025-42294,3/10/2015
571895,42-109-32572,10/30/2013
578218,42-109-32899,5/3/2016
580573,42-109-32773,3/7/2015
589836,42-109-32837,6/16/2015
590556,42-109-32829,6/30/2015
590558,42-109-32835,6/19/2016
591798,42-109-32844,7/16/2015
604293,42-301-32072,6/20/2015
604437,42-301-32133,8/19/2014
604831,42-301-32601,8/4/2015
610360,42-301-31726,12/10/2012
610372,42-301-31791,4/14/2013
610903,42-301-32598,9/11/2015
620990,42-389-33372,10/18/2012
621639,42-389-34224,9/5/2014
621652,42-389-34310,8/18/2015
621653,42-389-34338,10/21/2014
621889,42-389-34582,4/11/2015
622026,42-389-34804,7/31/2015
623807,42-301-31855,3/26/2013
623814,42-301-31911,3/25/2013
623929,42-301-32032,1/4/2014
624121,42-301-31717,7/21/2012
624279,42-301-32616,12/26/2016
624280,42-301-32642,12/11/2015
624318,42-301-31954,12/30/2013
624323,42-301-31983,9/20/2013
624386,42-301-32818,4/6/2016
624711,42-301-31934,7/2/2013
624715,42-301-31978,8/4/2013
624793,42-301-32618,4/20/2016
624854,42-301-32231,11/18/2014
625286,42-301-31797,10/19/2012
625597,42-301-32170,9/24/2014
625763,42-301-32080,5/28/2014
625778,42-301-32348,5/22/2015
626294,42-301-32788,2/20/2016
631999,42-371-39278,4/20/2016
635601,42-389-34244,9/1/2014
635756,42-389-34395,12/8/2014
635938,42-389-34717,9/20/2016
636248,42-389-34956,12/31/2015
636254,42-389-35009,1/21/2017
641082,42-371-38815,9/9/2011
641767,42-371-39322,11/11/2015
642688,42-389-34131,8/9/2014
642883,42-371-39359,2/2/2016
642891,42-389-34262,8/11/2014
642902,42-389-34346,11/22/2014
643040,42-389-34610,4/26/2015
643225,42-389-34827,10/15/2015
643357,42-389-34938,10/22/2015
644862,42-389-33616,4/10/2013
644970,42-389-33721,10/17/2013
645661,42-389-33851,11/10/2013
645739,42-389-34554,1/24/2015
646113,42-389-34993,10/25/2016
646324,42-389-34960,11/22/2015
646431,42-389-35070,2/11/2016
649689,42-475-36588,3/28/2014
652273,42-389-33870,3/7/2014
653231,42-389-34300,2/20/2015
653432,42-389-34633,5/3/2015
653591,42-389-34797,11/1/2015
655427,42-475-36192,10/31/2012
655441,42-475-36282,3/25/2013
655733,42-475-36819,11/11/2017
657875,42-475-35698,5/27/2011
658278,42-475-36539,3/14/2014
660026,42-475-35333,11/30/2008
660128,42-475-36670,9/5/2014
660132,42-475-36718,9/4/2014
660390,42-475-36203,12/23/2012
673691,42-475-35504,1/14/2010
673695,42-475-35688,4/5/2011
674226,42-475-36304,6/1/2013
675132,42-475-37035,1/1/2017
731081,30-015-39393,2/2/2012
731147,30-015-40385,12/10/2012
731238,30-015-41594,8/30/2014
731398,30-025-40841,4/10/2013
731420,30-025-41313,11/9/2013
731439,30-025-41494,4/30/2014
731457,30-025-41807,10/14/2014
741628,42-109-32762,5/6/2015
746671,42-301-31833,2/7/2013
746763,42-301-32677,12/10/2015
749700,42-389-33929,2/12/2014
749702,42-389-33946,12/30/2013
749709,42-389-33993,3/10/2014
749754,42-389-34363,11/21/2014
749826,42-389-34936,11/18/2015
751484,42-475-35948,4/2/2012
751490,42-475-35989,4/9/2013
751511,42-475-36157,5/31/2013
1064645,30-015-34417,2/3/2007
1064646,30-015-34418,9/21/2006
1065165,30-015-34942,10/3/2006
1067343,30-015-37198,7/11/2011
1067378,30-015-37234,2/16/2010
1067559,30-015-37431,4/13/2010
1067658,30-015-37537,4/1/2011
1067739,30-015-37626,7/1/2010
1067790,30-015-37682,2/23/2011
1067998,30-015-37899,11/1/2010
1068363,30-015-38286,10/27/2011
1068368,30-015-38291,7/14/2011
1068436,30-015-38366,4/6/2011
1068532,30-015-38477,7/11/2011
1068626,30-015-38603,7/20/2011
1068631,30-015-38609,11/15/2011
1068709,30-015-38979,7/9/2011
1068755,30-015-39035,11/24/2011
1068853,30-015-39166,11/22/2011
1069321,30-015-40216,11/18/2012
1069880,30-015-41762,7/26/2015
1069954,30-015-41900,7/22/2015
1070243,30-015-42451,1/21/2016
1070559,30-015-42897,9/22/2015
1070660,30-015-43039,10/18/2015
1070767,30-015-43155,5/27/2017
1103287,30-025-39327,9/26/2009
1103803,30-025-39853,12/29/2010
1103831,30-025-39885,6/7/2011
1103889,30-025-39948,11/5/2011
1104177,30-025-40308,1/28/2012
1104190,30-025-40330,12/15/2012
1104453,30-025-40925,10/9/2016
1104692,30-025-41496,3/9/2014
1104874,30-025-41835,9/11/2014
1104887,30-025-41856,10/5/2016
1104983,30-025-42025,2/28/2015
1105119,30-025-42202,3/25/2015
1105232,30-025-42353,5/1/2015
1105345,30-025-42499,1/22/2016
1105526,30-025-42695,12/15/2015
2852723,42-371-37987,7/11/2008
2886122,42-389-32532,8/12/2008
2903091,42-371-38790,9/2/2011
2907523,42-371-37376,12/17/2004
3198526,42-389-33110,7/17/2012
3229852,42-475-37065,4/28/2016
3230026,30-025-43022,5/2/2016
3232194,42-495-33714,9/3/2016
3472514,30-015-43673,7/29/2016
3698559,30-025-43184,1/20/2018
3699382,42-301-32908,4/28/2017
3699650,30-025-43225,2/18/2017
3699651,30-025-43226,2/18/2017
3700004,30-025-43221,11/20/2016
3700016,30-025-43245,2/6/2018
3757904,42-475-37103,12/31/2016
3762949,42-301-32925,12/26/2016
3839305,42-389-35327,2/24/2017
3869666,42-389-35364,12/15/2016
3869669,42-389-35367,12/4/2017
3872259,42-109-32975,12/27/2017
3872302,42-389-35388,12/14/2017
3872607,42-301-33019,2/7/2018
3873867,42-475-37137,12/13/2017
3873926,42-389-35440,7/15/2017
3874432,42-389-35461,6/7/2017
4133994,42-389-35532,3/13/2017
4134143,42-371-39451,3/15/2018
4134149,42-389-35516,12/20/2017
4136485,30-015-43972,4/7/2017
4136486,30-015-43973,3/29/2018
4136490,30-015-43985,5/17/2017
4136586,42-389-35554,8/12/2017
4154085,42-495-33773,4/21/2017
4154225,42-301-33144,7/21/2017
4154252,42-389-35527,5/28/2017
4173213,42-301-33174,5/26/2017
4366651,30-015-44057,5/19/2017
4367094,42-389-35722,2/7/2018
4367920,42-475-37198,11/20/2017
4368648,42-389-35758,6/6/2017
4369920,42-301-33252,1/27/2018
4370706,30-015-44102,8/10/2017
4371529,42-301-33279,12/23/2017
4372952,42-389-35813,9/13/2017
4373907,42-371-39511,2/7/2018
4418965,42-389-35874,11/22/2017
4419457,42-371-39533,9/27/2017
4419477,42-389-35906,3/18/2018
4419500,42-475-37231,11/16/2017
4420859,42-109-33101,10/14/2017
4421325,42-109-33105,11/29/2017
4421457,42-301-33366,9/20/2017
4421710,42-389-35951,12/11/2017
4422271,30-015-44170,12/4/2017
4641412,42-389-36017,8/16/2017
4641695,42-301-33395,2/16/2018
4641935,30-015-44239,3/30/2018
4643386,42-301-33414,10/17/2017
4643968,30-025-43872,11/28/2017
4644920,42-475-37265,12/21/2017
4646196,42-475-37271,2/21/2018
4647912,30-015-44333,12/6/2017
4648159,42-495-33896,1/29/2018
4657779,30-025-43933,1/18/2018
4661898,42-389-36277,2/3/2018
4661901,42-389-36283,3/5/2018
4668146,42-109-33169,4/12/2018
4669335,30-025-43938,5/4/2018
4671186,30-025-44007,12/20/2017
4671851,42-389-36358,12/4/2017
4673197,30-015-44445,3/3/2018
4673429,42-389-36397,1/28/2018
4673446,42-389-36300,2/7/2018
4674195,30-015-44474,3/29/2018
4674207,30-015-44486,5/1/2018
4674830,42-475-37336,4/2/2018
4675144,30-015-44496,4/2/2018
4679259,42-301-33731,5/17/2018
4680315,42-389-36557,4/30/2018
4682355,30-025-44260,5/17/2018
626131,42-301-32629,4/23/2018
645657,42-389-33825,10/7/2013
646174,42-389-34863,7/24/2015
658274,42-475-36519,10/27/2013
2903158,42-371-31610,3/27/1976
2993232,42-475-20454,5/11/1971
3230031,30-025-43027,8/28/2018
3700864,30-015-43802,6/5/2018
3758111,42-389-35279,1/25/2017
3872260,42-109-32976,12/27/2017
4154340,42-389-35587,5/25/2018
4371171,30-025-43700,7/17/2018
4419653,30-025-43770,10/3/2018
4422042,42-301-33350,5/14/2018
4644100,42-301-33447,1/26/2018
4646471,42-389-36140,3/7/2018
4656271,42-389-36209,12/15/2017
4656622,30-015-44377,3/30/2018
4676303,42-475-37359,8/13/2018
4679509,30-025-44186,8/16/2018
4686022,42-301-33790,6/13/2018
4686616,42-301-33813,8/10/2018
4726273,42-389-36696,6/17/2018
4728336,42-389-36605,6/29/2018
4728401,42-495-34028,3/31/2018
4728511,42-301-33830,7/31/2018
4728542,42-389-36731,5/11/2018
4736541,42-389-36856,7/25/2018
4736821,42-475-37410,9/18/2018
4737187,42-475-37483,7/25/2018
5282208,42-389-37171,9/16/2018
5288446,30-025-44768,9/18/2018
1104014,30-025-40095,1/25/2012
4641939,30-015-44244,4/1/2018
507036,30-025-41441,12/26/2013
4656813,30-015-44386,10/15/2018
505192,30-015-39229,6/19/2012
506433,30-015-42596,10/25/2014
506911,30-025-40860,7/29/2013
507037,30-025-41455,12/28/2013
507214,30-025-42437,8/25/2015
508044,30-015-39423,4/23/2013
509754,30-025-40911,4/30/2013
509819,30-015-40403,12/24/2013
510251,30-025-42057,10/23/2014
510308,30-015-41394,8/23/2013
510442,30-015-41609,1/23/2014
510613,30-015-39472,1/19/2013
510816,30-015-40626,3/15/2013
510953,30-015-40305,11/9/2012
511161,30-015-41198,7/10/2013
511380,30-025-40530,3/28/2013
511386,30-025-40574,8/8/2012
511455,30-015-40370,8/29/2012
511587,30-015-40667,3/13/2013
511628,30-025-41057,5/15/2014
511675,30-015-42016,5/15/2014
511690,30-015-42185,8/23/2014
511826,30-015-41283,7/7/2013
511839,30-025-41858,9/20/2014
511846,30-025-41928,6/23/2015
511948,30-015-41410,2/26/2015
511965,30-025-42209,1/10/2015
511974,30-025-42656,11/4/2015
512077,30-015-41776,4/12/2014
512271,30-015-41040,4/16/2013
512396,30-015-42507,6/2/2015
512475,30-025-41070,11/17/2013
512534,30-015-43063,7/28/2015
512542,30-015-43505,5/22/2016
512652,30-025-41243,12/23/2014
512670,30-015-42061,9/4/2015
512673,30-015-42092,1/5/2015
512811,30-025-40451,5/6/2013
512846,30-025-41434,1/23/2015
513121,30-025-41849,7/24/2014
513472,30-025-40517,10/19/2014
513667,30-025-40987,9/11/2013
513763,30-025-41419,5/20/2014
520407,30-015-39726,4/24/2012
520414,30-015-39769,6/18/2012
520856,30-015-41028,4/2/2013
521270,30-015-43495,6/8/2017
521522,30-025-40693,2/20/2013
522078,30-025-41708,10/22/2015
522182,30-025-42063,2/4/2015
522190,30-025-42278,7/27/2015
577706,42-109-32471,2/24/2013
577758,42-109-32500,1/24/2013
577765,42-109-32577,12/19/2013
580389,42-109-32635,1/29/2014
580853,42-109-32827,6/29/2015
589548,42-109-32733,2/20/2015
591664,42-109-32681,11/13/2014
604011,42-301-31597,11/19/2011
604160,42-301-31888,10/23/2013
604447,42-301-32185,4/7/2015
604673,42-301-32372,3/5/2015
604835,42-301-32615,6/27/2016
605019,42-301-32816,12/21/2016
610193,42-301-31665,8/14/2012
610586,42-301-32102,5/22/2014
610601,42-301-32160,8/2/2014
611076,42-301-32643,3/11/2017
621099,42-389-33551,2/1/2014
621451,42-389-33994,6/4/2014
621645,42-389-34260,3/19/2015
622029,42-389-34839,11/5/2015
622239,42-389-35103,7/4/2016
623657,42-301-31742,8/14/2012
623815,42-301-31916,2/19/2014
623921,42-301-31996,1/19/2014
624068,42-301-32199,2/1/2015
624326,42-301-31991,9/14/2013
624327,42-301-32000,11/25/2013
624403,42-301-32046,5/17/2014
624698,42-301-32604,10/18/2015
624699,42-301-31856,2/14/2013
624791,42-301-32609,2/16/2016
625529,42-301-31643,7/15/2013
625542,42-301-31741,6/1/2012
625599,42-301-32181,9/11/2014
625678,42-301-31965,1/18/2014
625757,42-301-32019,11/20/2013
625768,42-301-32112,9/9/2014
625936,42-301-32505,9/21/2015
626123,42-301-32561,11/2/2015
631839,42-475-35999,7/1/2012
632093,42-371-39298,6/14/2015
632200,42-475-36592,5/20/2014
635363,42-389-33986,9/1/2014
635463,42-389-34027,8/26/2014
636061,42-389-34743,11/29/2015
636682,42-495-33687,3/10/2016
642396,42-389-33762,3/18/2014
642552,42-389-33945,12/28/2013
642689,42-389-34143,10/17/2014
642885,42-389-34186,8/6/2015
644743,42-389-32977,2/18/2012
645026,42-389-33411,1/15/2013
645062,42-389-32935,2/26/2012
645378,42-389-34083,7/27/2014
645666,42-389-34044,3/20/2014
645785,42-389-34314,3/3/2015
645900,42-389-34557,2/25/2015
645943,42-389-34291,12/13/2014
645945,42-389-34298,1/18/2015
645959,42-389-34447,12/4/2017
645997,42-389-34802,5/30/2015
646031,42-389-34664,4/7/2015
646080,42-389-34502,5/23/2015
649049,42-475-36194,11/21/2012
651528,42-389-33035,7/29/2012
653364,42-389-34423,11/25/2014
655225,42-475-35921,3/20/2012
655234,42-475-35971,9/12/2012
655727,42-475-36770,3/13/2015
657799,42-475-35679,4/24/2011
658094,42-475-36172,9/14/2012
658283,42-475-36570,3/22/2014
658391,42-475-36745,10/6/2014
658476,42-475-36875,8/26/2015
658567,42-475-37045,5/4/2016
660049,42-475-36612,9/1/2014
660127,42-475-36665,5/14/2014
661060,42-475-37027,12/21/2015
673697,42-475-35714,5/17/2012
674094,42-475-36168,11/3/2012
674098,42-475-36207,1/17/2013
674631,42-475-36737,9/9/2014
679813,42-495-33577,1/24/2015
731207,30-015-41087,5/19/2013
731364,30-025-40415,7/19/2013
731412,30-025-41167,3/27/2014
731477,30-025-42094,3/13/2015
741620,42-109-32668,12/2/2014
741634,42-109-32806,6/20/2016
746673,42-301-31844,4/19/2013
746694,42-301-32107,9/1/2014
749222,42-371-39269,3/9/2015
749706,42-389-33980,2/11/2014
749756,42-389-34368,1/12/2015
749761,42-389-34385,3/24/2015
749794,42-389-34641,1/30/2017
751449,42-475-35681,6/15/2011
1063966,30-015-33722,5/1/2005
1067093,30-015-36924,10/13/2009
1067193,30-015-37035,10/20/2009
1067218,30-015-37062,7/23/2009
1067296,30-015-37147,9/14/2010
1067398,30-015-37256,9/2/2010
1067550,30-015-37422,5/4/2010
1067749,30-015-37636,3/28/2011
1068585,30-015-38543,11/30/2011
1068710,30-015-38980,7/15/2011
1068756,30-015-39036,11/27/2011
1069063,30-015-39473,2/27/2016
1069541,30-015-40825,5/28/2014
1069612,30-015-41093,12/13/2013
1070092,30-015-42181,11/8/2016
1070317,30-015-42572,11/30/2016
1070462,30-015-42777,6/2/2016
1070556,30-015-42893,4/23/2016
1103952,30-025-40016,11/4/2011
1103978,30-025-40053,11/17/2011
1104007,30-025-40086,9/16/2011
1104048,30-025-40135,11/2/2011
1104560,30-025-41178,8/1/2014
1105182,30-025-42277,11/29/2017
1105276,30-025-42408,8/19/2017
1105282,30-025-42420,8/24/2015
1105490,30-025-42659,4/1/2016
1105510,30-025-42679,11/29/2016
1105570,30-025-42742,2/10/2016
1105655,30-025-42828,3/26/2016
1105678,30-025-42851,10/4/2016
2411932,30-025-43004,12/5/2016
2412043,42-371-39384,6/11/2016
2540533,42-109-32339,11/5/2010
2775608,42-301-31548,10/15/2010
2838539,42-301-31549,10/15/2010
2950668,42-389-32525,11/20/2008
3053983,42-475-35414,12/15/2008
3229801,42-301-32806,10/11/2016
3229837,42-389-35133,6/2/2016
3230012,30-015-43586,8/11/2016
3231129,42-301-32849,10/19/2016
3231163,42-389-35154,6/21/2016
3232631,42-389-35144,8/25/2016
3241348,42-109-32935,3/24/2017
3395319,42-495-33703,7/28/2016
3472415,30-025-43136,10/29/2016
3495614,30-025-43169,11/15/2016
3495623,30-025-43178,12/6/2016
3555675,42-301-32899,4/30/2017
3700007,30-025-43236,1/13/2018
3700143,42-389-35209,3/19/2018
3702002,42-301-32934,8/11/2017
3757803,30-015-43819,12/31/2016
3757890,42-389-35258,4/13/2017
3763084,42-109-32964,12/15/2016
3824006,30-015-43864,4/21/2017
3869052,42-389-35312,5/3/2017
3869308,30-025-43390,10/17/2016
3869312,30-025-43394,2/7/2017
3869313,30-025-43395,1/7/2017
3870136,42-301-32990,3/26/2017
3872168,42-301-33005,3/10/2017
3872171,42-301-33008,8/9/2017
3872606,42-301-33018,12/2/2017
3874788,42-389-35467,3/19/2017
3899740,42-301-33079,8/9/2017
3899746,42-389-35466,2/17/2017
3902823,42-495-33763,6/29/2017
4133989,42-301-33113,8/18/2017
4134057,30-025-43477,8/24/2017
4134785,30-025-43488,3/8/2017
4134841,42-389-35518,1/25/2018
4136565,42-301-33097,10/2/2017
4136570,42-301-33130,6/9/2017
4153932,42-109-33031,5/2/2017
4155818,42-109-33027,4/21/2017
4172893,42-389-35612,5/26/2017
4173648,42-389-35650,12/4/2017
4173973,42-301-33188,8/1/2017
4351698,42-389-35688,6/17/2017
4368471,30-025-43647,10/11/2017
4370869,42-371-39497,10/10/2017
4370872,42-389-35771,12/3/2017
4371524,42-301-33274,12/22/2017
4371525,42-301-33275,12/21/2017
4373418,42-371-39507,8/27/2017
4373433,42-389-35826,8/19/2017
4373517,30-015-44115,2/14/2018
4373899,42-475-37225,11/19/2017
4374080,42-389-35705,11/9/2017
4420628,42-301-33339,3/3/2018
4421945,30-015-44176,11/27/2017
4422253,30-025-43820,3/13/2018
4422263,30-025-43831,2/2/2018
4422264,30-025-43832,11/13/2017
4640723,42-301-33193,4/23/2018
4641564,30-015-44208,11/8/2017
4641846,42-389-36034,11/6/2017
4643335,42-301-33411,11/18/2017
4643481,42-475-37252,9/26/2017
4643574,42-301-33431,3/16/2018
4644347,42-301-33454,9/23/2017
4645110,42-301-33479,11/15/2017
4647957,30-015-44291,4/21/2018
4656097,42-389-36215,12/28/2017
4656260,42-301-33569,12/19/2017
4656686,42-389-36231,3/1/2018
4656899,42-475-37287,12/21/2017
4657451,42-371-39605,3/10/2018
4662015,30-025-43936,1/17/2018
4668101,42-389-36310,1/9/2018
4668188,42-389-36313,3/30/2018
4672080,42-301-33676,3/28/2018
4673196,30-015-44437,12/29/2017
4673391,42-495-33931,1/29/2018
4674052,30-025-44104,5/28/2018
4674208,30-015-44487,3/24/2018
4675415,42-389-36479,2/14/2018
4679166,42-495-33964,2/1/2018
4679484,30-015-44544,4/18/2018
4680542,30-025-44211,4/17/2018
4728127,42-389-36529,4/3/2018
644234,42-389-32764,10/18/2011
649867,42-475-36859,12/2/2014
1105689,30-025-42862,8/21/2018
2867786,42-389-34932,8/22/2015
3148667,42-109-32324,9/25/2010
4133094,30-015-43970,7/15/2017
4368384,42-495-33792,9/25/2018
4419475,42-389-35904,7/19/2017
4420873,42-301-33301,5/2/2018
4422251,30-015-44195,7/6/2018
4643667,42-109-33119,6/8/2018
4644422,30-015-44275,1/30/2018
4645219,42-389-36119,5/7/2018
4646450,42-389-36066,9/5/2018
4669134,42-109-33178,7/10/2018
4674662,42-301-33700,7/26/2018
4674863,42-475-37343,9/13/2018
4675294,42-109-33221,8/11/2018
4676007,30-015-44526,6/18/2018
4681044,42-371-39646,7/1/2018
4681068,42-301-33756,4/5/2018
4682117,42-389-36599,8/20/2018
4685980,42-301-33791,5/16/2018
4686122,42-389-36638,8/5/2018
4686232,42-109-33228,3/16/2018
4726008,42-389-36688,8/1/2018
4726234,42-389-36708,7/17/2018
4728283,42-301-33827,7/23/2018
4728758,30-015-44634,6/1/2018
4729164,42-389-36744,9/9/2018
4730695,30-015-44650,7/5/2018
4736214,42-301-33883,8/21/2018
4736250,42-371-39691,8/1/2018
4736273,42-475-37466,9/11/2018
4736308,42-301-33886,8/1/2018
4736567,30-015-44772,6/13/2018
4737207,42-301-33928,7/22/2018
4747412,42-389-36909,8/18/2018
4893923,42-389-36942,8/10/2018
4894930,42-109-33323,9/1/2018
521373,30-025-40046,1/23/2014
4133084,30-015-43960,5/6/2018
4370698,30-015-44094,11/16/2017
4647141,30-015-44314,7/24/2018
4673748,30-025-44101,8/25/2018
4728752,30-015-44628,8/20/2018
4736575,30-025-44524,9/1/2018
5287337,42-389-63309,4/28/2018
5288427,30-025-44749,9/19/2018
5288518,30-025-44840,9/13/2018
505193,30-015-39252,4/19/2012
505708,30-015-40503,1/31/2014
505945,30-015-41148,8/14/2014
506051,30-015-41252,6/21/2013
506265,30-015-41952,4/6/2014
506605,30-025-39983,4/29/2011
506722,30-025-40531,2/16/2013
506802,30-025-40642,5/7/2013
506811,30-025-40733,2/26/2013
506923,30-025-40986,3/28/2015
507207,30-025-42091,3/4/2015
508418,30-015-40740,5/15/2013
508700,30-015-41350,2/6/2014
508701,30-015-41363,1/23/2014
509643,30-015-40203,12/2/2012
509937,30-025-41199,7/14/2015
510112,30-025-41418,4/17/2014
510120,30-025-41632,6/27/2014
510195,30-015-39479,3/24/2012
510480,30-015-40012,7/10/2012
510817,30-015-40627,4/10/2013
510960,30-015-40771,1/27/2014
511255,30-015-41532,11/27/2013
511277,30-025-40280,12/12/2012
511280,30-025-40318,4/6/2012
511591,30-015-40731,6/26/2013
511592,30-015-40735,12/6/2012
511648,30-025-41299,3/14/2014
511822,30-015-41237,6/24/2013
511838,30-025-41828,1/16/2015
511843,30-025-41911,12/14/2014
511923,30-015-42914,4/3/2015
511949,30-015-41417,11/20/2013
512311,30-015-42293,9/17/2015
512321,30-015-42414,1/21/2015
512393,30-015-42494,9/29/2014
512474,30-025-41050,7/20/2013
512478,30-025-41121,8/29/2013
512511,30-015-41569,7/21/2014
512841,30-025-41352,4/11/2014
512844,30-025-41367,12/19/2013
513239,30-025-41390,2/18/2014
513274,30-025-42154,3/31/2015
513364,30-025-41539,5/2/2014
513460,30-025-40374,6/16/2012
513684,30-025-42320,6/6/2015
513685,30-025-42350,7/8/2015
513755,30-025-41330,3/17/2014
513838,30-025-41572,3/23/2014
514006,30-025-42336,5/9/2015
520269,30-015-38562,12/19/2011
520953,30-015-41563,4/10/2014
521055,30-015-42084,5/30/2014
521113,30-015-42316,1/23/2015
521374,30-025-40051,2/3/2012
522069,30-025-41563,6/23/2014
522181,30-025-42007,4/2/2015
589542,42-109-32692,11/8/2014
590306,42-109-32505,1/1/2013
590314,42-109-32590,7/18/2014
591659,42-109-32631,4/8/2014
591794,42-109-32789,1/23/2016
591800,42-109-32877,10/1/2015
604149,42-301-31794,6/7/2013
604284,42-301-32013,10/26/2013
604666,42-301-32323,8/18/2015
604834,42-301-32606,2/12/2016
610357,42-301-31701,3/4/2013
610901,42-301-32583,3/12/2016
611077,42-301-32644,11/1/2015
621094,42-389-33496,5/24/2013
621104,42-389-33579,6/2/2013
621283,42-389-33895,3/19/2014
621465,42-389-34129,11/1/2014
623571,42-301-31589,7/29/2011
623937,42-301-32071,6/28/2015
624585,42-301-32400,6/29/2017
624716,42-301-31992,2/14/2014
625111,42-301-31579,9/1/2011
625293,42-301-31890,11/7/2013
625531,42-301-31653,3/8/2012
625543,42-301-31744,10/2/2012
625590,42-301-32083,3/23/2014
625596,42-301-32148,1/26/2015
625603,42-301-32228,10/31/2014
625749,42-301-31973,7/30/2013
625974,42-301-32487,8/10/2015
626009,42-301-32756,9/1/2016
626013,42-301-32791,9/12/2016
626017,42-301-32817,4/1/2016
626282,42-301-32707,6/9/2016
631712,42-475-35682,11/11/2011
632013,42-475-36324,7/24/2013
632100,42-371-39376,3/17/2016
636260,42-389-35045,12/25/2015
641626,42-371-39139,11/20/2014
642131,42-389-33216,10/6/2012
642388,42-389-33698,10/3/2014
643039,42-389-34608,2/6/2015
644612,42-389-33230,10/13/2012
644857,42-389-33562,10/9/2013
644863,42-389-33618,9/17/2013
645013,42-389-33340,8/27/2012
645144,42-389-33821,1/18/2014
645373,42-389-34070,7/11/2014
645628,42-389-34412,1/20/2016
645634,42-389-34443,4/30/2015
645768,42-389-33974,2/24/2014
645775,42-389-34046,3/13/2015
646039,42-389-34719,9/18/2016
646214,42-389-35059,11/28/2015
648586,42-475-35697,8/6/2011
649849,42-475-36762,10/11/2014
650279,42-475-37020,11/24/2015
652084,42-389-33613,7/3/2013
652089,42-389-33656,6/18/2013
652278,42-389-33941,2/3/2014
653217,42-389-34188,4/21/2015
653360,42-389-34387,8/28/2016
653584,42-389-34762,10/10/2015
655321,42-475-36100,8/11/2012
658191,42-475-36387,12/19/2013
658275,42-475-36531,1/16/2014
660033,42-475-36405,7/7/2013
660139,42-475-36766,12/30/2014
731188,30-015-40840,5/8/2013
731283,30-015-42431,8/20/2014
731344,30-025-39529,11/9/2012
731375,30-025-40559,10/18/2012
731413,30-025-41228,6/16/2014
731422,30-025-41323,4/10/2015
731454,30-025-41775,8/14/2014
731456,30-025-41804,1/31/2015
741607,42-109-32530,6/7/2013
746675,42-301-31864,2/8/2013
746726,42-301-32329,4/19/2015
746738,42-301-32440,7/5/2015
746758,42-301-32635,7/14/2016
749645,42-389-33390,2/2/2013
749692,42-389-33837,4/17/2014
749733,42-389-34179,4/29/2015
751475,42-475-35892,12/23/2011
751587,42-475-36761,10/29/2014
1064676,30-015-34449,4/11/2006
1065102,30-015-34879,1/11/2007
1065262,30-015-35042,12/2/2006
1067535,30-015-37407,3/11/2010
1067553,30-015-37425,6/8/2010
1067741,30-015-37628,9/1/2010
