well_id,api_formatted,compl_date,xmid,xlen,ymid,ylen,zmid,zlen,NS_orientation,xpos_dist,xpos_date,xpos_id,xpos_api,xneg_dist,xneg_date,xneg_id,xneg_api,ypos_dist,ypos_date,ypos_id,ypos_api,yneg_dist,yneg_date,yneg_id,yneg_api,zpos_dist,zpos_date,zpos_id,zpos_api,zneg_dist,zneg_date,zneg_id,zneg_api,xy_dist,xy_date,xy_id,xy_api,xyz_dist,xyz_date,xyz_id,xyz_api
3555586,4232940923,2016-09-11,2513203.5,1877.0,11496593.5,6739.0,-6057.5,55.0,True,344.0,2016-09-11,3555585.0,4232940922.0,-5314.0,2016-08-02,3495523.0,4246140325.0,351.5,2016-09-11,3555585.0,4232940922.0,-383.0,2016-09-11,3555587.0,4232940924.0,108.0,2016-09-11,3555585.0,4232940922.0,-79.0,2016-09-11,3555587.0,4232940924.0,264.95707199469126,2016-04-10,622185.0,4232939930.0,503.539720379634,2016-09-11,3555585.0,4232940922.0
3555587,4232940924,2016-09-11,2513758.5,1631.0,11496210.5,5713.0,-6136.5,35.0,True,,,,,-211.0,2016-09-11,3555585.0,4232940922.0,383.0,2016-09-11,3555586.0,4232940923.0,-7761.5,2016-02-04,657453.0,4246140000.0,79.0,2016-05-23,628207.0,4231740179.0,-663.0,2016-04-10,622185.0,4232939930.0,674.3248475327007,2016-09-11,3555586.0,4232940923.0,678.9366686223392,2016-09-11,3555586.0,4232940923.0
3555585,4232940922,2016-09-11,2513547.5,2043.0,11496945.0,7188.0,-5949.5,29.0,True,211.0,2016-04-06,631746.0,4232939919.0,-344.0,2016-09-11,3555586.0,4232940923.0,,,,,-351.5,2016-09-11,3555586.0,4232940923.0,,,,,-108.0,2016-05-23,628207.0,4231740179.0,333.1943877078364,2016-04-10,622185.0,4232939930.0,503.539720379634,2016-09-11,3555586.0,4232940923.0
3555425,4232940905,2016-09-11,2538935.0,2544.0,11508563.5,8659.0,-6741.0,20.0,True,2034.5,2015-01-21,748168.0,4232939536.0,-860.5,2014-11-01,621373.0,4232938938.0,62200.5,2015-10-11,634064.0,4232939941.0,-1015.5,2014-11-01,621373.0,4232938938.0,,,,,,,,,1331.0524031757727,2014-11-01,621373.0,4232938938.0,1331.2425586646484,2014-11-01,621373.0,4232938938.0
633401,4231740352,2016-09-12,2522726.0,1894.0,11720116.5,6751.0,-6469.5,21.0,True,763.0,2016-09-09,630980.0,4231740351.0,-763.5,2015-03-24,609103.0,4231739522.0,213.5,2016-09-09,630980.0,4231740351.0,-543.5,2015-03-24,609103.0,4231739522.0,14.5,2015-11-25,635780.0,4232940270.0,-658.0,2015-03-09,630435.0,4231739523.0,408.8205596591248,2015-03-09,630435.0,4231739523.0,774.6600867477297,2015-03-09,630435.0,4231739523.0
3232857,4231740405,2016-09-13,718693.0,0.0,11763052.0,0.0,-6712.0,0.0,False,1773240.0,2015-12-30,569251.0,4200346957.0,,,,,,,,,-54081.5,2015-08-29,633103.0,4231740140.0,,,,,,,,,15516.017763910944,2016-07-24,3700246.0,4231740482.0,15516.253333198707,2016-07-24,3700246.0,4231740482.0
634175,4232940303,2016-09-14,2497384.5,863.0,11616904.5,3065.0,-6605.0,12.0,True,619.0,2014-06-05,634842.0,4232939153.0,-1986.5,2013-12-17,621048.0,4232938600.0,6838.5,2014-06-05,634842.0,4232939153.0,-7438.5,2015-11-17,635542.0,4232940126.0,,,,,,,,,1175.7221185297144,2013-11-08,634547.0,4232938847.0,1218.2296581515327,2013-11-08,634547.0,4232938847.0
3555421,4232940841,2016-09-15,2539592.0,2350.0,11588276.0,8234.0,-6822.5,17.0,True,786.0,2016-06-29,622696.0,4232940677.0,-2486.5,2016-08-16,3232619.0,4232940812.0,,,,,-367.0,2016-06-29,622696.0,4232940677.0,79.5,2015-09-17,634071.0,4232940020.0,,,,,867.458932745522,2016-06-29,622696.0,4232940677.0,871.0942830715858,2016-06-29,622696.0,4232940677.0
3472735,4232940876,2016-09-17,2539314.5,2643.0,11510271.0,8716.0,-6031.0,22.0,True,,,,,-743.0,2016-09-17,3472584.0,4232940875.0,61442.0,2015-09-10,634065.0,4232939944.0,-2.0,2016-09-17,3472584.0,4232940875.0,,,,,-29.5,2015-11-07,656633.0,4246140167.0,743.0026917851644,2016-09-17,3472584.0,4232940875.0,743.588091620623,2016-09-17,3472584.0,4232940875.0
748260,4232940305,2016-09-17,2497313.5,769.0,11617076.5,2743.0,-6253.0,4.0,True,1346.0,2014-12-20,641135.0,4232939346.0,-1915.5,2013-12-17,621048.0,4232938600.0,38922.5,2016-01-31,642025.0,4232940501.0,-7610.5,2015-11-17,635542.0,4232940126.0,,,,,-352.0,2016-09-14,634175.0,4232940303.0,186.07794065928394,2016-09-14,634175.0,4232940303.0,398.15700420813897,2016-09-14,634175.0,4232940303.0
3472584,4232940875,2016-09-17,2538571.5,2497.0,11510269.0,8414.0,-6060.5,27.0,True,743.0,2016-09-17,3472735.0,4232940876.0,-6820.0,2015-04-02,613628.0,4232939908.0,2.0,2016-09-17,3472735.0,4232940876.0,,,,,29.5,2016-09-17,3472735.0,4232940876.0,,,,,743.0026917851644,2016-09-17,3472735.0,4232940876.0,743.588091620623,2016-09-17,3472735.0,4232940876.0
653989,4246139768,2016-09-19,735562.0,2540.0,11493668.5,9785.0,-6719.5,67.0,True,553.5,2016-09-19,751294.0,4246139760.0,-1161.0,2014-12-15,647048.0,4246139490.0,316.5,2016-09-19,751294.0,4246139760.0,-3589.5,2014-05-15,630505.0,4246138985.0,106.0,2016-09-19,751294.0,4246139760.0,,,,,637.6005803008652,2016-09-19,751294.0,4246139760.0,646.3516844566896,2016-09-19,751294.0,4246139760.0
751294,4246139760,2016-09-19,736115.5,2049.0,11493985.0,9130.0,-6613.5,61.0,True,1199.0,2015-09-15,657126.0,4246139753.0,-553.5,2016-09-19,653989.0,4246139768.0,10705.5,2015-07-21,657076.0,4246139788.0,-316.5,2016-09-19,653989.0,4246139768.0,,,,,-106.0,2016-09-04,748255.0,4232940229.0,637.6005803008652,2016-09-19,653989.0,4246139768.0,646.3516844566896,2016-09-19,653989.0,4246139768.0
622701,4232940749,2016-09-19,764335.5,2165.0,11522292.5,9339.0,-6482.0,28.0,True,6184.5,2016-05-19,635795.0,4232940435.0,-1533.0,2016-08-12,2412034.0,4232940747.0,81785.5,2015-09-08,641748.0,4232940112.0,-8309.0,2015-12-01,635777.0,4232940267.0,,,,,,,,,1567.8014064287606,2016-08-12,2412034.0,4232940747.0,1568.033880373763,2016-08-12,2412034.0,4232940747.0
585743,4217337276,2016-09-19,778242.0,1570.0,11598703.5,6741.0,-6317.5,45.0,True,1057.5,2014-10-12,600784.0,4217336634.0,-729.0,2015-10-05,613834.0,4232940447.0,97066.0,2015-04-23,630695.0,4231740027.0,-72.5,2015-10-05,613834.0,4232940447.0,79.5,2015-10-05,613834.0,4232940447.0,,,,,732.5962394115875,2015-10-05,613834.0,4232940447.0,736.8972112852647,2015-10-05,613834.0,4232940447.0
3232856,4231740404,2016-09-20,718192.0,1006.0,11765619.5,5135.0,-6107.5,65.0,True,68609.5,2015-08-07,632459.0,4231740163.0,,,,,,,,,-194493.5,2013-11-21,630469.0,4232938662.0,,,,,,,,,2615.92378520476,2016-09-13,3232857.0,4231740405.0,2684.8607971364177,2016-09-13,3232857.0,4231740405.0
631321,4232939518,2016-09-20,2497551.5,1029.0,11606833.0,3764.0,-6395.0,14.0,True,305.0,2015-09-13,622207.0,4232940172.0,-382.5,2014-12-07,635050.0,4232939444.0,1667.5,2015-10-18,631320.0,4232939517.0,-5046.0,2014-12-07,635050.0,4232939444.0,,,,,,,,,1486.531701646487,2015-10-02,633730.0,4232939516.0,1486.8445614791076,2015-10-02,633730.0,4232939516.0
3491046,4238339600,2016-09-21,888531.0,570.0,11480608.0,12672.0,-5194.0,70.0,True,905.5,2016-08-21,3491045.0,4238339599.0,-1685.5,2016-09-21,3495119.0,4238339612.0,760.0,2016-08-21,3491045.0,4238339599.0,-12892.0,2016-01-02,644089.0,4238339422.0,,,,,,,,,1182.1718360712202,2016-08-21,3491045.0,4238339599.0,1185.0123417078828,2016-08-21,3491045.0,4238339599.0
3495119,4238339612,2016-09-21,886845.5,553.0,11480688.5,12677.0,-4999.0,62.0,True,1685.5,2016-09-21,3491046.0,4238339600.0,-885.0,2016-03-04,2947982.0,4238339433.0,3838.0,2016-03-04,2947982.0,4238339433.0,-12772.5,2015-12-25,650693.0,4238339420.0,,,,,,,,,1687.4212574221056,2016-09-21,3491046.0,4238339600.0,1698.6510824769164,2016-09-21,3491046.0,4238339600.0
3838732,4232941057,2016-09-21,2529172.0,2174.0,11618822.5,7327.0,-6686.5,15.0,True,911.0,2014-05-19,621531.0,4232939097.0,-3708.0,2015-01-11,630821.0,4232939023.0,59034.5,2014-07-19,630919.0,4231739053.0,-628.5,2014-05-19,621531.0,4232939097.0,,,,,,,,,1106.767026071883,2014-05-19,621531.0,4232939097.0,1113.4161396351321,2014-05-19,621531.0,4232939097.0
3555581,4231740413,2016-09-22,764523.0,2360.0,11757541.5,10173.0,-6205.5,75.0,True,22278.5,2015-08-07,632459.0,4231740163.0,-826.0,2016-08-17,610017.0,4231740338.0,,,,,-81.0,2016-08-17,610017.0,4231740338.0,540.5,2016-08-15,628304.0,4231740337.0,-195.0,2016-08-17,610017.0,4231740338.0,829.9620473250569,2016-08-17,610017.0,4231740338.0,852.5620212043227,2016-08-17,610017.0,4231740338.0
3241379,4232940826,2016-09-22,739067.5,1641.0,11572124.0,6836.0,-6292.0,18.0,True,10622.5,2014-12-16,641289.0,4232939485.0,-2596.0,2015-07-16,641280.0,4232939397.0,130937.5,2014-10-17,631757.0,4231739319.0,-47527.0,2014-10-30,748152.0,4232939402.0,,,,,-385.0,2016-05-09,613830.0,4232940417.0,424.37836891151744,2016-05-09,613830.0,4232940417.0,572.9938917649995,2016-05-09,613830.0,4232940417.0
3495118,4238339611,2016-09-23,887832.0,624.0,11480606.5,12655.0,-5095.5,87.0,True,699.0,2016-09-21,3491046.0,4238339600.0,-986.5,2016-09-21,3495119.0,4238339612.0,1.5,2016-09-21,3491046.0,4238339600.0,-12890.5,2016-01-02,644089.0,4238339422.0,96.5,2016-09-21,3495119.0,4238339612.0,-98.5,2016-09-21,3491046.0,4238339600.0,699.0016094402072,2016-09-21,3491046.0,4238339600.0,705.9075718534261,2016-09-21,3491046.0,4238339600.0
3433892,4232940825,2016-09-23,738381.5,1807.0,11572222.0,7356.0,-6287.5,15.0,True,686.0,2016-09-22,3241379.0,4232940826.0,-1910.0,2015-07-16,641280.0,4232939397.0,131048.0,2016-03-11,630808.0,4231740217.0,-98.0,2016-09-22,3241379.0,4232940826.0,,,,,-4.5,2016-09-22,3241379.0,4232940826.0,642.7604530460784,2016-05-09,613830.0,4232940417.0,692.9792565438016,2016-09-22,3241379.0,4232940826.0
621837,4232939519,2016-09-23,2497730.5,1473.0,11607650.5,5247.0,-6214.0,36.0,True,126.0,2015-09-13,622207.0,4232940172.0,-179.0,2016-09-20,631321.0,4232939518.0,1815.5,2015-11-17,635542.0,4232940126.0,-817.5,2016-09-20,631321.0,4232939518.0,,,,,-181.0,2016-09-20,631321.0,4232939518.0,755.5006618130788,2015-11-22,641292.0,4232939515.0,856.2174081388441,2016-09-20,631321.0,4232939518.0
3472583,4232940873,2016-09-24,2540356.0,2646.0,11509235.0,9152.0,-6075.0,78.0,True,502.5,2016-09-24,3472694.0,4232940872.0,-1041.5,2016-09-17,3472735.0,4232940876.0,41.5,2016-09-24,3472694.0,4232940872.0,,,,,6.5,2016-09-24,3472694.0,4232940872.0,,,,,504.21076942088416,2016-09-24,3472694.0,4232940872.0,504.2526648417438,2016-09-24,3472694.0,4232940872.0
3472694,4232940872,2016-09-24,2540858.5,2793.0,11509276.5,8875.0,-6068.5,57.0,True,,,,,-502.5,2016-09-24,3472583.0,4232940873.0,233624.0,2016-08-31,3434979.0,4231740402.0,-41.5,2016-09-24,3472583.0,4232940873.0,,,,,-6.5,2016-09-24,3472583.0,4232940873.0,504.21076942088416,2016-09-24,3472583.0,4232940873.0,504.2526648417438,2016-09-24,3472583.0,4232940873.0
3495514,4238339619,2016-09-25,884491.0,502.0,11476511.5,10133.0,-4986.5,43.0,True,1785.5,2015-12-25,650693.0,4238339420.0,-2576.5,2010-11-24,2914320.0,4238336958.0,19680.0,2016-06-25,3232823.0,4217337348.0,-9699.0,2013-10-13,640616.0,4238338248.0,,,,,,,,,1860.484143979733,2012-09-14,749360.0,4238337774.0,2117.9105859313327,2012-09-14,749360.0,4238337774.0
3491051,4238339608,2016-09-26,885653.0,420.0,11476902.0,9624.0,-5093.5,57.0,True,1192.5,2016-09-21,3495119.0,4238339612.0,-1162.0,2016-09-25,3495514.0,4238339619.0,7624.5,2016-03-04,2947982.0,4238339433.0,-8986.0,2015-12-25,650693.0,4238339420.0,,,,,,,,,1225.8606160571437,2016-09-25,3495514.0,4238339619.0,1230.5215357725358,2016-09-25,3495514.0,4238339619.0
3495513,4238339618,2016-09-26,883358.5,459.0,11476731.0,10128.0,-5120.5,31.0,True,1132.5,2016-09-25,3495514.0,4238339619.0,-1444.0,2010-11-24,2914320.0,4238336958.0,19460.5,2016-06-25,3232823.0,4217337348.0,-15721.5,2014-07-08,644179.0,4238338591.0,,,,,-878.0,2012-09-14,749360.0,4238337774.0,804.6907791195323,2012-09-14,749360.0,4238337774.0,1161.3322091460307,2016-09-25,3495514.0,4238339619.0
630981,4231740353,2016-09-26,2524413.0,2198.0,11720015.0,7852.0,-6446.5,17.0,True,891.5,2015-12-03,630812.0,4231740238.0,-924.0,2016-09-09,630980.0,4231740351.0,315.0,2016-09-09,630980.0,4231740351.0,-19175.5,2015-04-17,631665.0,4231739258.0,,,,,-8.5,2015-11-25,635780.0,4232940270.0,976.2177011302346,2016-09-09,630980.0,4231740351.0,976.2547054944217,2016-09-09,630980.0,4231740351.0
3231177,4246140282,2016-09-27,2510226.0,2402.0,11473591.5,8143.0,-6878.0,26.0,True,43899.0,2014-11-06,656919.0,4246139644.0,-9458.5,2016-06-29,654375.0,4246140219.0,191018.0,2015-06-26,632613.0,4231739662.0,,,,,,,,,,,,,9156.154132603928,2016-07-30,656643.0,4246140235.0,9194.559192805276,2016-07-30,656643.0,4246140235.0
632458,4232940748,2016-09-27,763630.5,2133.0,11521986.5,9075.0,-6466.5,39.0,True,705.0,2016-09-19,622701.0,4232940749.0,-828.0,2016-08-12,2412034.0,4232940747.0,306.0,2016-09-19,622701.0,4232940749.0,-22.5,2016-08-12,2412034.0,4232940747.0,,,,,-15.5,2016-09-19,622701.0,4232940749.0,768.5447286918309,2016-09-19,622701.0,4232940749.0,768.7010146994734,2016-09-19,622701.0,4232940749.0
3232576,4200347345,2016-09-29,2497884.5,2585.0,11751829.5,9295.0,-6474.5,83.0,True,1940.0,2016-04-17,566949.0,4200347210.0,-6546.5,2015-12-30,573437.0,4200346956.0,,,,,-68121.5,2015-07-19,740164.0,4200345895.0,,,,,,,,,1946.2220453997534,2016-04-17,566949.0,4200347210.0,1946.256021185291,2016-04-17,566949.0,4200347210.0
3869513,4217337441,2016-09-30,790701.5,1563.0,11547617.0,5694.0,-5848.5,25.0,True,454.0,2015-10-29,743885.0,4217337202.0,-269.0,2015-02-04,605184.0,4217336831.0,58877.5,2016-04-19,601206.0,4217337213.0,-738.0,2015-10-29,743885.0,4217337202.0,404.5,2016-09-11,3839246.0,4217337436.0,-190.5,2015-02-04,605184.0,4217336831.0,792.0770164573645,2015-02-04,605184.0,4217336831.0,814.6632739973,2015-02-04,605184.0,4217336831.0
3232577,4200347346,2016-09-30,2499023.5,1851.0,11750719.0,6736.0,-6424.5,59.0,True,801.0,2016-04-17,566949.0,4200347210.0,-1139.0,2016-09-29,3232576.0,4200347345.0,955.0,2016-04-17,566949.0,4200347210.0,-96285.5,2016-01-31,635885.0,4232940503.0,,,,,,,,,1246.4453457733316,2016-04-17,566949.0,4200347210.0,1247.9616380321952,2016-04-17,566949.0,4200347210.0
3472697,4246140310,2016-10-01,748261.0,378.0,11468141.5,1703.0,-6297.0,14.0,True,624.0,2016-10-01,3433905.0,4246140311.0,-19401.5,2016-06-05,631118.0,4246140106.0,58986.0,2014-12-17,748153.0,4232939404.0,-2527.0,2016-10-01,3433905.0,4246140311.0,,,,,,,,,2602.903186828123,2016-10-01,3433905.0,4246140311.0,2614.408154822043,2016-10-01,3433905.0,4246140311.0
3433905,4246140311,2016-10-01,748885.0,1958.0,11465614.5,7819.0,-6542.0,26.0,True,116.5,2016-10-01,3433904.0,4246140309.0,-20025.5,2016-06-05,631118.0,4246140106.0,2527.0,2016-10-01,3472697.0,4246140310.0,-746.5,2016-10-01,3433904.0,4246140309.0,,,,,-202.0,2016-10-01,3433904.0,4246140309.0,755.5359025221767,2016-10-01,3433904.0,4246140309.0,782.0732062920964,2016-10-01,3433904.0,4246140309.0
3433904,4246140309,2016-10-01,749001.5,1435.0,11464868.0,6468.0,-6744.0,34.0,True,3078.0,2016-03-03,751344.0,4246140155.0,-116.5,2016-10-01,3433905.0,4246140311.0,746.5,2016-10-01,3433905.0,4246140311.0,-22327.0,2015-12-31,2412058.0,4246140123.0,202.0,2016-10-01,3433905.0,4246140311.0,,,,,755.5359025221767,2016-10-01,3433905.0,4246140311.0,782.0732062920964,2016-10-01,3433905.0,4246140311.0
3241378,4232940824,2016-10-01,737752.5,1727.0,11572064.5,7305.0,-6310.0,16.0,True,629.0,2016-09-23,3433892.0,4232940825.0,-1281.0,2015-07-16,641280.0,4232939397.0,157.5,2016-09-23,3433892.0,4232940825.0,-47467.5,2014-10-30,748152.0,4232939402.0,22.5,2015-07-15,749527.0,4238339368.0,-378.0,2016-05-05,622392.0,4232940413.0,306.6908052094161,2016-05-05,622392.0,4232940413.0,486.76816863882954,2016-05-05,622392.0,4232940413.0
3758095,4217337400,2016-10-01,835820.0,1272.0,11662698.0,5438.0,-5137.0,108.0,True,1688094.0,2015-07-27,631737.0,4232939884.0,-9978.0,2015-07-13,599256.0,4222738535.0,73624.0,2015-11-09,610878.0,4222738474.0,-148002.5,2015-05-27,593084.0,4217336263.0,,,,,,,,,5550.641967376387,2016-07-09,3472571.0,4217337361.0,5587.703687562539,2016-07-09,3472571.0,4217337361.0
3763023,4217337417,2016-10-02,877078.0,2052.0,11523914.5,9089.0,-5137.0,64.0,True,2914.5,2014-12-04,604417.0,4217336377.0,-349.5,2016-10-02,3760002.0,4217337418.0,,,,,-36.0,2016-10-02,3760002.0,4217337418.0,15.0,2014-08-23,604888.0,4217336337.0,,,,,351.34918528438345,2016-10-02,3760002.0,4217337418.0,351.6692337978971,2016-10-02,3760002.0,4217337418.0
3760002,4217337418,2016-10-02,876728.5,2087.0,11523878.5,8993.0,-5122.0,78.0,True,349.5,2016-10-02,3763023.0,4217337417.0,-935.5,2014-10-09,600781.0,4217336615.0,36.0,2016-10-02,3763023.0,4217337417.0,-5640.5,2014-10-09,600781.0,4217336615.0,,,,,-15.0,2016-10-01,3758095.0,4217337400.0,351.34918528438345,2016-10-02,3763023.0,4217337417.0,351.6692337978971,2016-10-02,3763023.0,4217337417.0
635959,4232940609,2016-10-03,2512359.5,2213.0,11633211.0,7854.0,-6591.5,45.0,True,219.0,2015-10-29,631735.0,4232939880.0,-3977.5,2016-06-03,622403.0,4232940515.0,631.5,2015-10-29,631735.0,4232939880.0,-279.5,2015-10-29,613483.0,4232939877.0,296.0,2015-10-29,631735.0,4232939880.0,-282.5,2015-10-29,613483.0,4232939877.0,564.9789819099468,2015-10-29,613483.0,4232939877.0,631.6704045623793,2015-10-29,613483.0,4232939877.0
3232575,4200347344,2016-10-03,2497156.0,2522.0,11751522.5,9099.0,-6471.5,55.0,True,728.5,2016-09-29,3232576.0,4200347345.0,-1732633.0,2016-09-22,3555581.0,4231740413.0,307.0,2016-09-29,3232576.0,4200347345.0,-67814.5,2015-07-19,740164.0,4200345895.0,,,,,-3.0,2016-09-29,3232576.0,4200347345.0,790.5449070103482,2016-09-29,3232576.0,4200347345.0,790.5505992661065,2016-09-29,3232576.0,4200347345.0
601334,4217337277,2016-10-03,778981.5,1793.0,11598442.5,7559.0,-6129.5,61.0,True,318.0,2014-10-12,600784.0,4217336634.0,-739.5,2016-09-19,585743.0,4217337276.0,261.0,2016-09-19,585743.0,4217337276.0,-40267.5,2016-09-07,3232824.0,4217337351.0,,,,,-125.0,2014-10-12,600784.0,4217336634.0,758.8445163536467,2014-10-12,600784.0,4217336634.0,769.0708679959214,2014-10-12,600784.0,4217336634.0
628305,4231740340,2016-10-03,774926.5,2301.0,11727515.0,10036.0,-5555.0,10.0,True,57224.0,2015-06-16,614641.0,4222738455.0,,,,,,,,,,,,,,,,,-478.5,2016-06-17,632624.0,4231740339.0,914.1084454264712,2016-06-17,632624.0,4231740339.0,1031.773473200392,2016-06-17,632624.0,4231740339.0
642114,4232940709,2016-10-04,736788.0,1956.0,11569912.0,8922.0,-6330.5,31.0,True,666.0,2016-10-04,614028.0,4232940645.0,-316.5,2015-07-16,641280.0,4232939397.0,2152.5,2016-10-01,3241378.0,4232940824.0,-41.0,2016-10-04,614028.0,4232940645.0,8.0,2016-01-19,641902.0,4232940239.0,-226.5,2015-07-16,641280.0,4232939397.0,454.7246419537872,2015-07-16,641280.0,4232939397.0,508.0125490575996,2015-07-16,641280.0,4232939397.0
614028,4232940645,2016-10-04,737454.0,1984.0,11569871.0,8520.0,-6313.5,17.0,True,298.5,2016-10-01,3241378.0,4232940824.0,-666.0,2016-10-04,642114.0,4232940709.0,41.0,2016-10-04,642114.0,4232940709.0,-285.5,2015-07-16,641280.0,4232939397.0,,,,,-17.0,2016-10-04,642114.0,4232940709.0,667.2608185709693,2016-10-04,642114.0,4232940709.0,667.4773404393591,2016-10-04,642114.0,4232940709.0
610018,4231740341,2016-10-04,774673.5,1345.0,11729578.5,5959.0,-6237.5,11.0,True,1161.0,2016-06-17,632624.0,4231740339.0,,,,,,,,,-128544.5,2015-01-15,633624.0,4232939441.0,,,,,,,,,2078.9519595219126,2016-10-03,628305.0,4231740340.0,2188.11505638986,2016-10-03,628305.0,4231740340.0
585744,4217337278,2016-10-04,779648.0,1678.0,11598781.0,7218.0,-5995.0,40.0,True,4870.5,2015-12-09,2636838.0,4217337209.0,-348.5,2014-10-12,600784.0,4217336634.0,350.5,2014-10-12,600784.0,4217336634.0,-338.5,2016-10-03,601334.0,4217337277.0,,,,,-134.5,2016-10-03,601334.0,4217337277.0,494.26966324062414,2014-10-12,600784.0,4217336634.0,558.2497201074085,2014-10-12,600784.0,4217336634.0
634468,4232940750,2016-10-05,765190.0,1990.0,11522016.0,8424.0,-6469.0,32.0,True,4560.0,2016-05-18,748275.0,4232940433.0,-854.5,2016-09-19,622701.0,4232940749.0,276.5,2016-09-19,622701.0,4232940749.0,-7707.5,2015-11-25,635780.0,4232940270.0,,,,,-13.0,2016-09-19,622701.0,4232940749.0,898.1216510028027,2016-09-19,622701.0,4232940749.0,898.2157313251645,2016-09-19,622701.0,4232940749.0
3699859,4238339635,2016-10-05,881602.0,402.0,11486854.0,7300.0,-5290.0,38.0,True,1247.5,2016-06-24,3232822.0,4217337347.0,-1432.0,2014-09-09,749454.0,4238338706.0,8385.5,2016-06-17,3232589.0,4217337346.0,-9297.5,2010-11-24,2914320.0,4238336958.0,,,,,,,,,1434.580077932215,2014-09-09,749454.0,4238338706.0,1454.434683992375,2014-09-09,749454.0,4238338706.0
657082,4246139840,2016-10-05,736786.0,2224.0,11493886.5,9727.0,-6784.5,79.0,True,528.5,2015-09-15,657126.0,4246139753.0,-670.5,2016-09-19,751294.0,4246139760.0,61.5,2015-09-15,657126.0,4246139753.0,-3807.5,2014-05-15,630505.0,4246138985.0,171.0,2016-09-19,751294.0,4246139760.0,,,,,532.0662552727808,2015-09-15,657126.0,4246139753.0,564.4703269437641,2015-09-15,657126.0,4246139753.0
3758116,4246140359,2016-10-06,723737.5,793.0,11493443.5,3307.0,-6451.0,8.0,True,1711.0,2015-07-24,657466.0,4246140096.0,-3882.5,2016-02-08,654371.0,4246140177.0,43739.5,2016-04-07,613953.0,4232940597.0,-4761.0,2015-09-01,654367.0,4246140143.0,,,,,,,,,1195.69331352149,2015-03-17,647635.0,4246140004.0,1273.0481137804652,2015-03-17,647635.0,4246140004.0
3495082,4222738759,2016-10-07,847459.0,1742.0,11731549.0,9150.0,-5279.5,39.0,True,6127.5,2015-12-15,609597.0,4222738601.0,-11436.5,2015-11-09,610878.0,4222738474.0,36480.0,2016-09-09,3701597.0,4222738786.0,,,,,,,,,,,,,8524.997668621381,2015-12-15,609597.0,4222738601.0,8525.914041907765,2015-12-15,609597.0,4222738601.0
3232609,4231740394,2016-10-07,764342.0,2334.0,11757434.0,10056.0,-5563.5,111.0,True,22936.0,2015-02-12,633087.0,4231739969.0,-640.5,2016-08-15,628304.0,4231740337.0,,,,,-339.5,2016-08-15,628304.0,4231740337.0,,,,,-101.5,2016-08-15,628304.0,4231740337.0,210.5166264217627,2016-09-22,3555581.0,4231740413.0,675.6339615501873,2016-09-22,3555581.0,4231740413.0
3758281,4246140358,2016-10-07,723614.0,1134.0,11493944.0,4912.0,-6885.0,10.0,True,858.0,2015-03-17,647635.0,4246140004.0,-3541.0,2016-02-06,751345.0,4246140174.0,443.0,2015-03-17,647635.0,4246140004.0,-15995.5,2014-10-12,656923.0,4246139679.0,434.0,2016-08-31,3434980.0,4231740403.0,-3.0,2015-03-17,647635.0,4246140004.0,515.5118815313572,2016-10-06,3758116.0,4246140359.0,673.8757303835774,2016-10-06,3758116.0,4246140359.0
3495504,4232940895,2016-10-07,2539964.5,2757.0,11510260.0,9132.0,-6814.5,27.0,True,1005.0,2015-01-21,748168.0,4232939536.0,-1029.5,2016-09-11,3555425.0,4232940905.0,77649.0,2016-06-29,622696.0,4232940677.0,,,,,783.5,2016-09-17,3472735.0,4232940876.0,,,,,650.0930702599436,2016-09-17,3472735.0,4232940876.0,1018.0831252898753,2016-09-17,3472735.0,4232940876.0
3555677,4231740435,2016-10-08,717311.5,2021.0,11708522.0,9090.0,-6750.0,14.0,True,922.5,2015-12-02,609859.0,4231740138.0,-927.0,2015-12-06,630810.0,4231740225.0,118.5,2015-12-06,630810.0,4231740225.0,-23326.5,2015-10-15,617738.0,4231740177.0,69.5,2015-12-06,630810.0,4231740225.0,,,,,933.4412140033244,2015-12-02,609859.0,4231740138.0,937.1240579560424,2015-12-06,630810.0,4231740225.0
3699833,4232940949,2016-10-08,2501238.5,931.0,11656783.0,3336.0,-6874.5,15.0,True,33818.5,2013-12-01,616687.0,4231738834.0,-1657137.0,2012-08-28,603348.0,4217335042.0,10885.5,2014-09-16,582183.0,4200345999.0,-39853.5,2014-07-06,634827.0,4232939015.0,505.5,2016-10-08,3699835.0,4232940951.0,,,,,783.7163070907737,2016-10-08,3699835.0,4232940951.0,932.5993244689812,2016-10-08,3699835.0,4232940951.0
3699834,4232940950,2016-10-08,2501135.0,0.0,11658542.0,0.0,-6225.0,0.0,False,,,,,-1739715.0,2015-07-13,618040.0,4231740208.0,7637.5,2014-09-17,576441.0,4200345890.0,-13604.5,2016-02-13,2831913.0,4232940541.0,,,,,,,,,1580.6988960583226,2016-10-08,3699835.0,4232940951.0,1587.2444676230564,2016-10-08,3699835.0,4232940951.0
3699835,4232940951,2016-10-08,2501920.0,0.0,11657170.0,0.0,-6369.0,0.0,False,,,,,-1740500.0,2015-07-13,618040.0,4231740208.0,9009.5,2014-09-17,576441.0,4200345890.0,-12651.0,2016-02-13,2783497.0,4232940542.0,,,,,-505.5,2016-10-08,3699833.0,4232940949.0,783.7163070907737,2016-10-08,3699833.0,4232940949.0,932.5993244689812,2016-10-08,3699833.0,4232940949.0
